0.000000, 0.000000, 
0.000000, 0.000000, 
0.000000, 0.000000, 
5.496826, -0.102802, 
14.127983, 0.274042, 
22.367896, -0.059994, 
34.541035, -0.173816, 
40.038395, -0.242353, 
51.818452, -0.389218, 
63.206670, -0.424711, 
68.704030, -0.356174, 
80.090921, -0.178715, 
89.479835, 0.642709, 
98.904429, 0.701456, 
111.070947, 1.118727, 
117.745243, 1.264361, 
127.945702, 1.709723, 
140.890612, 2.315337, 
147.167818, 2.589406, 
159.324406, 3.234104, 
165.994812, 3.504514, 
178.935696, 4.190806, 
190.702024, 4.778039, 
197.372429, 5.048449, 
209.538948, 5.465720, 
218.883095, 6.695901, 
228.289569, 7.282997, 
240.437176, 8.079193, 
246.705598, 8.509672, 
258.822494, 9.684020, 
268.496088, 11.358665, 
278.296357, 11.939683, 
290.833200, 12.800640, 
296.315614, 13.211490, 
308.078053, 13.872054, 
319.847812, 14.385933, 
326.116234, 14.816412, 
337.090454, 15.501357, 
345.648727, 16.682391, 
355.066914, 17.034795, 
366.809229, 17.988400, 
373.074845, 18.457943, 
384.837284, 19.118507, 
397.379249, 19.901302, 
402.866359, 20.243775, 
415.008767, 21.115675, 
420.888929, 21.464285, 
433.045517, 22.108984, 
445.990428, 22.714598, 
451.876080, 22.953195, 
464.833576, 23.155132, 
477.000094, 23.572404, 
482.889179, 23.700904, 
495.061372, 23.890602, 
501.340164, 24.125538, 
513.890913, 24.751920, 
526.432879, 25.534715, 
532.706180, 25.887016, 
545.651091, 26.492630, 
554.623182, 27.531870, 
563.261052, 27.693416, 
575.823516, 28.006705, 
582.103650, 28.202499, 
593.489214, 28.450932, 
604.876104, 28.628392, 
611.549363, 28.815626, 
622.541519, 29.089753, 
631.568291, 29.399341, 
643.348348, 29.546207, 
649.627139, 29.781142, 
661.797914, 30.046710, 
669.995579, 30.944500, 
679.419625, 30.827008, 
691.579995, 31.395918, 
697.073938, 31.601487, 
708.846672, 32.041992, 
721.410846, 32.276969, 
727.692078, 32.433613, 
739.073659, 32.823963, 
745.356356, 32.902292, 
759.100224, 32.773783, 
771.273363, 32.887605, 
777.163821, 32.869246, 
789.336960, 32.755424, 
798.725874, 33.576848, 
808.149004, 33.400615, 
820.711469, 33.713904, 
826.994654, 33.713904, 
838.775398, 33.787338, 
852.126907, 33.870563, 
858.017365, 33.852204, 
870.190504, 33.738382, 
879.603566, 34.208169, 
888.234723, 33.831324, 
900.013636, 33.611034, 
905.903865, 33.555958, 
917.684608, 33.629393, 
929.465581, 33.629393, 
935.355809, 33.574317, 
947.526584, 33.839885, 
956.929216, 34.485603, 
965.565911, 34.270217, 
976.953686, 34.376695, 
983.628760, 34.480723, 
996.586256, 34.278787, 
1005.590932, 34.981823, 
1015.402640, 34.645313, 
1028.360137, 34.443377, 
1034.640270, 34.247583, 
1046.421014, 34.174149, 
1058.981282, 33.782561, 
1064.871053, 33.690772, 
1076.258829, 33.584293, 
1086.051093, 34.287438, 
1095.860513, 33.889777, 
1108.034125, 33.851836, 
1113.924583, 33.870194, 
1127.276352, 33.870194, 
1136.298562, 34.292289, 
1145.317967, 33.813964, 
1157.872377, 33.265827, 
1163.760546, 33.100621, 
1175.535797, 32.733508, 
1186.914724, 32.272220, 
1192.017804, 32.129041, 
1204.191417, 32.091100, 
1212.426525, 32.527832, 
1222.230225, 32.007913, 
1234.792690, 31.694625, 
1241.464652, 31.465799, 
1253.638264, 31.427858, 
1262.260865, 31.966029, 
1271.289391, 31.712713, 
1284.246888, 31.510776, 
1290.529585, 31.432448, 
1301.915148, 31.184014, 
1314.869120, 30.820561, 
1321.150352, 30.663917, 
1332.927663, 30.370209, 
1338.814688, 30.168303, 
1354.129878, 30.120571, 
1360.805730, 30.099765, 
1373.371124, 30.256421, 
1385.537642, 30.673692, 
1392.604028, 30.849917, 
1403.985610, 31.240268, 
1412.576530, 32.154039, 
1422.388238, 32.490548, 
1434.154565, 33.077781, 
1440.034727, 33.426392, 
1452.165322, 34.449595, 
1463.872218, 35.768646, 
1470.124181, 36.394249, 
1482.538280, 38.344588, 
1487.969448, 39.197861, 
1499.545036, 41.388080, 
1511.062423, 43.866207, 
1517.566268, 45.372008, 
1529.315255, 48.559419, 
1540.615246, 51.891312, 
1546.204819, 53.749941, 
1557.224221, 57.916966, 
1566.082695, 62.149021, 
1573.393760, 65.018403, 
1584.749435, 70.400068, 
1590.427272, 73.090901, 
1602.477415, 79.701836, 
1610.841101, 85.558152, 
1618.295953, 89.924395, 
1629.071025, 97.124069, 
1634.503549, 101.004161, 
1643.805137, 108.234083, 
1653.057140, 116.146019, 
1657.246579, 119.706111, 
1665.881452, 128.287327, 
1672.493052, 136.067715, 
1678.232761, 141.989157, 
1686.189635, 151.715504, 
1690.198308, 156.553785, 
1697.533848, 166.756899, 
1702.469061, 175.243743, 
1707.380196, 182.351459, 
1713.798562, 193.155082, 
1717.294627, 199.298566, 
1722.669232, 209.782121, 
1727.766120, 221.268435, 
1730.350313, 226.995595, 
1734.448570, 238.040757, 
1736.480477, 243.569697, 
1740.256622, 256.376354, 
1742.976482, 268.644852, 
1744.463358, 275.555284, 
1746.614648, 287.537363, 
1747.317793, 297.329628, 
1748.360809, 304.717649, 
1749.516038, 318.413482, 
1749.881674, 323.505459, 
1750.175382, 335.282770, 
1750.248816, 347.063514, 
1750.193741, 352.953743, 
1749.830287, 365.907714, 
1748.600107, 375.251862, 
1748.027618, 385.445976, 
1746.777506, 398.344608, 
1746.112944, 404.592549, 
1744.561585, 416.666967, 
1742.406832, 426.245062, 
1741.119200, 434.787947, 
1738.859975, 447.149564, 
1737.804221, 452.545029, 
1735.038810, 465.205597, 
1732.202988, 476.640169, 
1730.242868, 484.650517, 
1727.145152, 493.966472, 
1724.762633, 503.085136, 
1720.764362, 516.645126, 
1719.080815, 522.289902, 
1715.302035, 534.274662, 
1711.619635, 545.465339, 
1709.581438, 551.408753, 
1705.596561, 562.911754, 
1703.633737, 568.465595, 
1699.535480, 579.510757, 
1695.478979, 590.988696, 
1693.256566, 596.865710, 
1689.158309, 607.910872, 
1684.764021, 620.102169, 
1682.973201, 624.882848, 
1678.419900, 636.172920, 
1676.319225, 641.676100, 
1671.582744, 653.315663, 
1667.137918, 665.069691, 
1664.988942, 670.973954, 
1660.594653, 683.165251, 
1656.640697, 692.151300, 
1653.940271, 700.357797, 
1650.171183, 711.933299, 
1648.170073, 717.889302, 
1644.442284, 728.650174, 
1640.583955, 741.021544, 
