base_power, lf, kv_r, kv_l, kt_r, kt_l 
40, 150.000000, 0.057000, 0.050000, 5.500000, 5.500000 
0.000000, 0.000000
0.000000, 0.000000
0.785261, 0.014686
7.067958, 0.093014
25.130712, 0.318208
35.328196, 0.827143
58.088815, 1.678785
67.498766, 2.207237
86.324891, 3.146810
103.942735, 4.522315
112.947411, 5.225351
132.087983, 7.200925
150.038557, 9.223469
159.410469, 10.220311
177.334435, 12.466475
196.314770, 15.630533
204.857655, 16.918165
225.466346, 19.827629
235.195792, 21.139396
253.913306, 23.366592
272.983021, 25.937656
281.548489, 27.065322
300.236785, 29.525682
320.368618, 32.946219
329.679192, 34.408973
348.300341, 37.334481
366.559534, 40.028438
375.879045, 41.433128
393.741441, 44.125451
404.210658, 45.803687
421.641578, 48.709454
440.711292, 51.280518
450.039378, 52.627090
468.225734, 55.775425
486.467781, 58.583144
496.180118, 60.016100
514.500799, 62.254006
534.049989, 64.087196
543.438903, 64.908619
562.206125, 66.668482
575.988844, 69.814298
590.892859, 70.558126
610.442049, 72.391316
621.022223, 73.084777
639.439562, 74.291914
658.265687, 75.231486
666.891475, 75.715900
685.688324, 77.124529
703.328808, 78.170360
713.140516, 78.506870
731.586528, 79.139507
744.789168, 81.129485
758.926335, 81.129485
778.953113, 80.942229
789.163091, 81.005872
