0.000000, 0.000000, 
0.000000, 0.000000, 
0.000000, 0.000000, 
21.190921, 0.792908, 
52.195919, 1.856277, 
67.884356, 2.639255, 
101.590889, 4.743016, 
136.834980, 7.384195, 
154.073139, 8.568011, 
188.178075, 10.589951, 
213.344045, 18.266810, 
238.063784, 19.268918, 
273.749253, 21.161420, 
290.987412, 22.345236, 
324.308327, 24.320694, 
360.531580, 28.974771, 
377.676243, 31.123276, 
411.475176, 36.109962, 
436.942792, 44.139871, 
463.638030, 44.805609, 
498.733370, 48.981600, 
513.614209, 50.096765, 
550.807436, 53.000609, 
585.251558, 55.797850, 
601.690798, 57.132897, 
634.201116, 59.467339, 
659.636235, 61.612766, 
694.863178, 64.473580, 
713.619066, 66.350390, 
748.079956, 68.932876, 
783.389234, 70.474513, 
799.856649, 71.399303, 
835.883942, 74.099175, 
860.960270, 80.651103, 
885.694424, 80.111402, 
920.235161, 81.188268, 
938.652500, 82.395404, 
972.277107, 85.548491, 
1006.767513, 87.701176, 
1025.615604, 87.936161, 
1062.127928, 88.732863, 
1079.011938, 88.995993, 
1114.708510, 90.666020, 
1149.241864, 91.958167, 
1167.306021, 91.958167, 
1200.290181, 92.369390, 
1234.446871, 93.114692, 
1252.460518, 94.464628, 
1289.374231, 94.464628, 
1323.931750, 94.464628, 
1340.030458, 94.715519, 
1373.801923, 94.505008, 
1394.222275, 94.505008, 
1428.385602, 94.824444, 
1462.550256, 94.717964, 
1479.429674, 95.191555, 
1514.901630, 99.524521, 
1548.123476, 105.596187, 
1565.516817, 108.719028, 
1601.808673, 117.360186, 
1624.872495, 129.184318, 
1647.991469, 135.456320, 
1681.049674, 147.957395, 
1698.279144, 155.602727, 
1728.137597, 171.383380, 
1749.453365, 189.959600, 
1770.109234, 203.575941, 
1795.876778, 226.603226, 
1807.645210, 237.591189, 
1830.119211, 262.271244, 
1853.331862, 290.466231, 
1864.335171, 305.770902, 
1880.828533, 334.338242, 
1895.433171, 365.657991, 
1903.181204, 382.409813, 
1912.962956, 417.596485, 
1917.330907, 434.314036, 
1922.046599, 470.133269, 
1925.126937, 505.341696, 
1928.682435, 522.651776, 
1943.983852, 553.198488, 
1965.210242, 582.917587, 
1974.436643, 598.447794, 
1996.785774, 626.833909, 
2005.790772, 653.635923, 
2019.017143, 676.380666, 
2038.574785, 709.068350, 
2048.039683, 725.821860, 
2060.850933, 760.022099, 
2069.482367, 799.538419, 
2073.588583, 818.337444, 
2086.751060, 854.501054, 
2093.228702, 878.378027, 
2112.797302, 902.451052, 
2139.620245, 928.941670, 
2157.158190, 950.109146, 
2190.780109, 968.013129, 
2208.301122, 979.958754, 
2244.074379, 1000.464062, 
2281.918567, 1016.835104, 
2301.018863, 1024.057947, 
2344.541206, 1032.715080, 
2364.184034, 1036.622281, 
2405.576648, 1041.024999, 
2448.380861, 1049.262258, 
2470.524989, 1052.529397, 
2515.070224, 1056.986820, 
2560.641414, 1062.841948, 
2582.920869, 1065.001233, 
2628.340583, 1074.183026, 
2657.402793, 1090.601728, 
2690.765684, 1095.843264, 
2737.610962, 1107.616193, 
2762.203797, 1114.452901, 
2810.927802, 1125.095543, 
2857.845554, 1136.576244, 
2881.615768, 1141.845973, 
2927.626249, 1153.714499, 
2959.012709, 1175.984381, 
2993.419814, 1184.063546, 
3043.232814, 1196.912942, 
3066.670157, 1203.507188, 
3113.042472, 1217.023485, 
3159.834040, 1230.503903, 
3182.475121, 1237.026686, 
3229.265939, 1255.390729, 
3276.913964, 1271.399614, 
3300.390170, 1279.205858, 
3349.209902, 1296.630941, 
3395.172005, 1312.713776, 
3419.045449, 1320.569562, 
3463.427024, 1336.410546, 
3492.375598, 1359.942407, 
3528.908951, 1369.244942, 
3576.618610, 1388.486311, 
3598.834559, 1397.446033, 
3643.517169, 1415.791232, 
3689.688665, 1433.580882, 
3713.701825, 1442.236298, 
3759.135768, 1464.641839, 
3785.772356, 1489.049775, 
3820.355205, 1500.789071, 
3866.794455, 1520.024838, 
3895.447424, 1543.915752, 
3932.021315, 1557.098617, 
3974.789851, 1578.689176, 
3996.698826, 1590.181195, 
4038.357891, 1613.036140, 
4082.949067, 1635.372691, 
4104.615081, 1646.480209, 
4150.171079, 1667.723320, 
4195.144739, 1688.354574, 
4215.860325, 1698.731397, 
4262.339447, 1724.230717, 
4304.831084, 1747.199014, 
4326.740060, 1758.691033, 
4369.793680, 1784.633363, 
4394.883504, 1811.171736, 
4428.402642, 1825.671801, 
4473.387943, 1849.807151, 
4494.548833, 1861.849155, 
4535.889372, 1886.061956, 
4582.632495, 1911.895967, 
4604.096449, 1924.199152, 
4645.851723, 1948.480400, 
4688.470453, 1972.034940, 
4711.186066, 1986.806770, 
4754.494346, 2013.086880, 
4780.990270, 2029.966645, 
4823.371177, 2055.503627, 
4844.601323, 2068.206012, 
4888.707501, 2093.123807, 
4931.851129, 2119.673359, 
4952.675138, 2133.031140, 
4995.818766, 2159.580692, 
5036.993839, 2188.411788, 
5057.649708, 2202.028130, 
5097.711381, 2229.709076, 
5121.262336, 2258.133973, 
5154.215142, 2274.769322, 
5196.510493, 2302.650403, 
5220.061448, 2331.075300, 
5251.461478, 2348.944080, 
5293.549323, 2379.203179, 
5313.591596, 2393.707558, 
5352.544472, 2422.268989, 
5396.324221, 2453.537972, 
5415.823538, 2468.117744, 
5453.894577, 2498.478384, 
5491.752268, 2528.476337, 
5511.786393, 2543.651597, 
5553.421494, 2573.193276, 
5575.563669, 2602.236495, 
5608.044962, 2620.586809, 
5647.335396, 2654.398961, 
5667.500738, 2684.375855, 
5696.325038, 2704.827786, 
5738.858276, 2735.811081, 
5757.893796, 2750.991401, 
5796.122509, 2780.515077, 
5838.812409, 2810.605583, 
5858.220467, 2825.306617, 
5896.707272, 2858.847014, 
5933.599160, 2889.413147, 
5952.952282, 2905.447840, 
5989.861477, 2937.210771, 
6010.273879, 2967.967170, 
6041.554116, 2989.009266, 
6080.258860, 3021.692505, 
6099.802304, 3055.300409, 
6127.975292, 3076.640618, 
6169.320382, 3109.823561, 
6188.209468, 3127.570458, 
6224.315319, 3160.243688, 
6260.980202, 3194.051688, 
6278.180584, 3210.724176, 
6315.848071, 3244.597643, 
6333.542131, 3278.330509, 
6363.544264, 3301.800876, 
6398.016774, 3335.634705, 
6416.274006, 3367.717344, 
6445.601272, 3391.405621, 
6482.194917, 3426.436415, 
6502.654212, 3446.516655, 
6537.545827, 3479.918110, 
6573.786399, 3514.180559, 
