base_power, lf, kv_r, kv_l, kt_r, kt_l 
25, 70.000000, 0.057000, 0.050000, 6.000000, 6.000000 
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.785261, 0.014686
5.076261, 0.511714
7.023748, 0.761933
11.617988, 1.810538
15.757490, 3.045139
18.000173, 3.767654
21.985874, 5.433158
28.062395, 8.197815
35.538003, 10.606197
44.526574, 13.440283
49.390575, 14.990579
59.219138, 17.755908
68.352476, 20.081542
72.926305, 21.215871
81.699543, 23.362668
89.246570, 25.536929
96.183597, 26.894328
105.083303, 28.435002
110.108046, 29.337156
119.837492, 30.648924
126.806204, 31.832955
134.244849, 32.413724
143.249525, 33.116760
148.339125, 33.514128
158.539583, 33.959490
168.353198, 34.234833
173.065587, 34.234833
182.881872, 34.081851
190.735243, 34.179761
199.354323, 33.587853
208.748174, 32.824969
213.829453, 32.332501
224.763351, 31.169519
233.741747, 30.186224
238.417564, 29.600268
247.728138, 28.137514
255.139866, 27.279012
262.865876, 25.866996
272.137089, 24.172578
277.532555, 23.116824
287.527483, 21.031375
294.523548, 20.021446
302.521522, 18.011434
312.125734, 15.976252
316.732689, 14.985001
326.714424, 12.837292
334.473236, 11.618330
342.919320, 9.801037
347.538274, 8.867296
356.776182, 6.999812
366.380394, 4.964630
370.993438, 4.002116
381.392582, 1.933597
390.630490, 0.066114
395.266096, -0.781095
404.959815, -2.335017
409.984558, -3.237171
420.071013, -4.821821
429.774230, -6.315289
434.824645, -7.060426
445.323412, -8.542606
453.952052, -8.973243
461.352502, -9.924076
471.097545, -11.114452
476.172290, -11.670227
486.737647, -12.561404
496.520385, -13.386568
501.221701, -13.709427
511.415814, -14.281916
515.729442, -14.510680
526.707719, -15.127207
536.521334, -15.402550
541.624414, -15.545729
551.829631, -15.863894
559.286529, -15.608147
567.133036, -15.950733
576.949321, -16.103715
582.446147, -16.206517
592.263195, -16.114726
602.473371, -16.114726
607.578236, -16.066994
617.000084, -15.832028
623.278876, -15.597092
632.691938, -15.127305
641.711342, -14.648981
646.807482, -14.346852
656.205907, -13.642537
666.377230, -12.752662
671.856977, -12.307646
681.634381, -11.421520
686.715660, -10.929051
696.481258, -9.921105
706.240383, -8.852307
711.311566, -8.264911
721.836212, -6.979305
727.306679, -6.431902
737.814481, -5.015193
747.566755, -3.885585
752.246134, -3.328786
762.785989, -2.174484
772.951568, -1.221225
778.035818, -0.760439
787.818556, 0.064725
792.513013, 0.475436
801.901927, 1.296860
812.472633, 2.122163
817.564611, 2.487799
826.974562, 3.016250
832.461672, 3.358723
841.868146, 3.945819
852.853255, 4.425439
857.954153, 4.632223
867.376002, 4.867189
877.585385, 4.994473
883.083172, 4.994473
892.507767, 5.053220
899.949887, 5.587610
907.410264, 5.471344
917.226549, 5.624326
922.331612, 5.640237
932.135313, 6.160155
938.808571, 5.972922
948.233166, 5.914174
952.945463, 5.884801
963.542108, 5.521371
972.573090, 5.380627
977.284655, 5.292511
987.887067, 5.193375
995.337879, 5.588513
1003.184386, 5.245927
1014.178038, 5.040323
1020.068266, 4.985247
1030.273484, 4.667083
1037.732991, 4.829850
1044.784965, 4.345561
1055.770074, 3.865941
1060.477978, 3.660389
1069.893785, 3.249286
1079.705494, 2.912777
1084.414587, 2.736575
1094.617623, 2.354805
1102.075971, 2.564066
1109.524175, 2.122493
1120.115466, 1.626990
1124.432618, 1.478926
1135.420503, 1.067788
1142.487851, 1.199963
1150.329476, 0.759587
1160.920767, 0.264084
1165.631691, 0.146601
1175.441111, -0.251061
1185.258159, -0.159269
1189.577828, -0.145806
1199.391443, 0.129537
1207.211119, 0.862813
1214.270916, 1.215153
1224.817762, 2.303735
1229.512219, 2.714447
1238.863853, 3.886358
1246.920578, 5.646165
1253.916642, 6.656094
1263.533354, 8.631371
1268.520850, 9.720775
1279.086688, 12.764741
1288.402643, 15.862456
1292.878914, 17.335416
1302.072526, 20.779300
1309.832822, 24.576233
1317.461560, 27.708340
1326.320034, 31.940395
1330.940069, 34.112308
1340.025817, 38.770300
1347.658483, 43.599467
1353.511409, 46.810492
1362.223659, 52.134438
1366.537775, 54.863967
1374.357834, 60.124491
1382.311117, 65.880197
1386.120064, 68.654820
1394.062865, 75.070395
1398.064084, 78.240911
1406.442964, 85.361096
1414.056102, 92.164612
1417.608730, 95.260648
1424.826226, 101.915766
1429.918209, 107.369430
1435.159381, 112.112318
1443.172933, 119.641305
1446.546376, 122.931669
1453.899798, 130.015091
1461.119483, 137.234776
1464.472351, 140.546103
1468.070925, 144.167179
1477.152434, 153.954718
1483.648541, 160.783117
1486.896594, 164.197317
1493.986390, 172.081209
1498.462131, 177.552280
1503.655201, 182.909775
1511.283503, 190.828846
1514.836656, 194.494501
1520.830321, 200.716627
1527.494645, 207.380952
1531.430329, 211.219709
1538.479666, 218.052696
1542.734741, 222.126044
1549.993580, 228.736044
1557.374750, 235.209157
1561.541918, 238.795294
1569.363366, 245.358269
1577.266023, 251.823229
1581.227407, 255.043378
1589.249570, 261.359437
1592.601510, 264.084179
1600.662887, 270.350111
1608.565544, 276.815071
1612.231452, 279.776106
1621.023437, 287.014459
1624.670817, 289.998287
1631.970718, 296.562913
1639.541300, 303.413751
1643.315896, 306.850951
1650.148883, 313.900288
1655.308944, 319.821335
1660.722367, 325.511667
1667.137942, 333.454469
1670.333336, 337.435848
1676.640138, 346.442895
1681.516789, 354.045311
1683.757728, 357.738265
1688.624256, 367.158343
1691.009656, 372.111679
1694.851282, 381.146321
1697.908578, 390.061442
1699.579656, 394.885281
1702.099809, 405.184300
1703.967293, 414.422208
1704.963246, 419.429203
1706.193427, 428.773351
1706.749202, 433.848096
1707.178676, 444.442270
1706.943710, 453.864118
1706.708817, 458.570649
1705.685998, 469.124075
1704.225851, 476.841134
1703.292627, 483.451469
1701.082741, 493.419623
1700.091490, 498.026578
1697.639315, 507.532876
1694.463869, 518.059945
1693.102964, 522.571547
1689.851159, 532.250052
1686.671561, 539.859119
1683.985341, 547.239447
1679.968206, 557.474939
1677.801138, 562.527609
1674.032244, 571.166005
1670.536580, 578.199166
1667.531573, 585.028564
1663.655284, 593.619304
1661.599226, 598.292050
1657.458005, 607.624680
1653.560138, 616.635201
1651.562492, 621.333215
1647.686372, 628.612187
1644.731530, 636.730548
1640.936739, 647.467975
1639.205656, 652.270607
1636.074759, 661.988898
1633.574544, 668.600539
1631.660085, 675.404929
1628.833546, 685.216064
1627.527627, 690.151294
1625.373183, 699.326523
